                   station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                           ABQ,8/6/2023 8:00,-106.6155,35.0419,M,M,290,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:05,-106.6155,35.0419,M,M,270,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:10,-106.6155,35.0419,M,M,270,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:15,-106.6155,35.0419,M,M,270,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:20,-106.6155,35.0419,M,M,270,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:25,-106.6155,35.0419,M,M,290,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:30,-106.6155,35.0419,M,M,300,8.05,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:35,-106.6155,35.0419,M,M,300,9.2,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:40,-106.6155,35.0419,M,M,310,5.75,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:45,-106.6155,35.0419,M,M,310,4.6,M,M,10,FEW,M,M,6000,M,M
                           ABQ,8/6/2023 8:50,-106.6155,35.0419,M,M,330,4.6,M,M,10,FEW,M,M,6000,M,M
 ABQ,8/6/2023 8:52,-106.6155,35.0419,79,16.66,330,3.45,1010.4,0,10,FEW,FEW,M,6000,13000,M
                                 ABQ,8/6/2023 8:55,-106.6155,35.0419,M,M,340,4.6,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 9:00,-106.6155,35.0419,M,M,350,4.6,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 9:05,-106.6155,35.0419,M,M,350,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 9:10,-106.6155,35.0419,M,M,10,5.75,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 9:15,-106.6155,35.0419,M,M,360,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 9:20,-106.6155,35.0419,M,M,10,4.6,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 9:25,-106.6155,35.0419,M,M,30,5.75,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 9:30,-106.6155,35.0419,M,M,120,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 9:35,-106.6155,35.0419,M,M,90,2.3,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 9:40,-106.6155,35.0419,M,M,60,4.6,M,M,10,CLR,M,M,M,M,M
                            ABQ,8/6/2023 9:45,-106.6155,35.0419,M,M,70,2.3,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 9:50,-106.6155,35.0419,M,M,110,5.75,M,M,10,FEW,M,M,5000,M,M
 ABQ,8/6/2023 9:52,-106.6155,35.0419,74,21.33,100,5.75,1010.7,0,10,FEW,FEW,M,5000,13000,M
                           ABQ,8/6/2023 9:55,-106.6155,35.0419,M,M,100,4.6,M,M,10,FEW,M,M,5000,M,M
                            ABQ,8/6/2023 10:00,-106.6155,35.0419,M,M,80,4.6,M,M,10,FEW,M,M,5000,M,M
                            ABQ,8/6/2023 10:05,-106.6155,35.0419,M,M,80,4.6,M,M,10,FEW,M,M,5000,M,M
                            ABQ,8/6/2023 10:10,-106.6155,35.0419,M,M,90,4.6,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:15,-106.6155,35.0419,M,M,110,5.75,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:20,-106.6155,35.0419,M,M,100,5.75,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:25,-106.6155,35.0419,M,M,100,4.6,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:30,-106.6155,35.0419,M,M,120,4.6,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:35,-106.6155,35.0419,M,M,110,4.6,M,M,10,FEW,M,M,5000,M,M
                           ABQ,8/6/2023 10:40,-106.6155,35.0419,M,M,120,2.3,M,M,10,FEW,M,M,5000,M,M
                             ABQ,8/6/2023 10:45,-106.6155,35.0419,M,M,0,0,M,M,10,FEW,M,M,4000,M,M
                             ABQ,8/6/2023 10:50,-106.6155,35.0419,M,M,0,0,M,M,10,FEW,M,M,4000,M,M
   ABQ,8/6/2023 10:52,-106.6155,35.0419,74,21.33,0,0,1011.4,0,10,FEW,BKN,M,4000,13000,M
                                   ABQ,8/6/2023 10:55,-106.6155,35.0419,M,M,0,0,M,M,10,CLR,M,M,M,M,M
                             ABQ,8/6/2023 11:00,-106.6155,35.0419,M,M,0,0,M,M,10,FEW,M,M,4000,M,M
                             ABQ,8/6/2023 11:05,-106.6155,35.0419,M,M,0,0,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:10,-106.6155,35.0419,M,M,40,4.6,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:15,-106.6155,35.0419,M,M,30,5.75,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:20,-106.6155,35.0419,M,M,30,5.75,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:25,-106.6155,35.0419,M,M,30,4.6,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:30,-106.6155,35.0419,M,M,50,4.6,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:35,-106.6155,35.0419,M,M,20,4.6,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:40,-106.6155,35.0419,M,M,20,5.75,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:45,-106.6155,35.0419,M,M,30,5.75,M,M,10,FEW,M,M,4000,M,M
                            ABQ,8/6/2023 11:50,-106.6155,35.0419,M,M,60,5.75,M,M,10,FEW,M,M,2000,M,M
  ABQ,8/6/2023 11:52,-106.6155,35.0419,77,18.53,80,6.9,1012,0,10,FEW,SCT,M,2000,13000,M
                                  ABQ,8/6/2023 11:55,-106.6155,35.0419,M,M,90,5.75,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:00,-106.6155,35.0419,M,M,100,8.05,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:05,-106.6155,35.0419,M,M,120,5.75,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:10,-106.6155,35.0419,M,M,110,4.6,M,M,10,CLR,M,M,M,M,M
                                   ABQ,8/6/2023 12:15,-106.6155,35.0419,M,M,0,0,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:20,-106.6155,35.0419,M,M,220,2.3,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:25,-106.6155,35.0419,M,M,250,2.3,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:30,-106.6155,35.0419,M,M,280,4.6,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:35,-106.6155,35.0419,M,M,300,4.6,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 12:40,-106.6155,35.0419,M,M,310,4.6,M,M,10,CLR,M,M,M,M,M
                           ABQ,8/6/2023 12:45,-106.6155,35.0419,M,M,300,4.6,M,M,10,FEW,M,M,2000,M,M
                           ABQ,8/6/2023 12:50,-106.6155,35.0419,M,M,330,5.75,M,M,10,FEW,M,M,2000,M,M
 ABQ,8/6/2023 12:52,-106.6155,35.0419,74,25.02,340,4.6,1013.1,0,10,FEW,BKN,M,2000,13000,M
                                 ABQ,8/6/2023 12:55,-106.6155,35.0419,M,M,360,2.3,M,M,10,CLR,M,M,M,M,M
                                 ABQ,8/6/2023 13:00,-106.6155,35.0419,M,M,350,2.3,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:05,-106.6155,35.0419,M,M,10,4.6,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:10,-106.6155,35.0419,M,M,40,2.3,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:15,-106.6155,35.0419,M,M,40,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:20,-106.6155,35.0419,M,M,30,4.6,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:25,-106.6155,35.0419,M,M,50,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:30,-106.6155,35.0419,M,M,40,5.75,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:35,-106.6155,35.0419,M,M,30,2.3,M,M,10,CLR,M,M,M,M,M
                                  ABQ,8/6/2023 13:40,-106.6155,35.0419,M,M,50,2.3,M,M,10,CLR,M,M,M,M,M
                            ABQ,8/6/2023 13:45,-106.6155,35.0419,M,M,30,4.6,M,M,10,FEW,M,M,3000,M,M
                           ABQ,8/6/2023 13:50,-106.6155,35.0419,M,M,350,4.6,M,M,10,FEW,M,M,3000,M,M
 ABQ,8/6/2023 13:52,-106.6155,35.0419,78,21.9,330,4.6,1013.4,0,10,FEW,BKN,M,3000,14000,M
                             ABQ,8/6/2023 13:55,-106.6155,35.0419,M,M,0,0,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:00,-106.6155,35.0419,M,M,40,2.3,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:05,-106.6155,35.0419,M,M,70,5.75,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:10,-106.6155,35.0419,M,M,90,8.05,M,M,10,FEW,M,M,3000,M,M
                           ABQ,8/6/2023 14:15,-106.6155,35.0419,M,M,70,11.5,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:20,-106.6155,35.0419,M,M,50,9.2,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:25,-106.6155,35.0419,M,M,40,9.2,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:30,-106.6155,35.0419,M,M,40,9.2,M,M,10,FEW,M,M,3000,M,M
                            ABQ,8/6/2023 14:35,-106.6155,35.0419,M,M,50,8.05,M,M,10,FEW,M,M,3000,M,M
                           ABQ,8/6/2023 14:40,-106.6155,35.0419,M,M,60,11.5,M,M,10,FEW,M,M,3000,M,M
                                   ABQ,8/6/2023 14:45,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,3000,M,M
                                   ABQ,8/6/2023 14:50,-106.6155,35.0419,M,M,M,M,M,M,10,FEW,M,M,3000,M,M
 ABQ,8/6/2023 14:52,-106.6155,35.0419,85,20.4,80,17.25,1013,0,10,FEW,BKN,M,3000,14000,M
                                           ABQ,8/6/2023 14:55,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:00,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:05,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 15:10,-106.6155,35.0419,M,M,90,14.95,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:15,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:20,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:25,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:30,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                           ABQ,8/6/2023 15:35,-106.6155,35.0419,M,M,M,M,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 15:40,-106.6155,35.0419,M,M,60,12.65,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 15:45,-106.6155,35.0419,M,M,70,9.2,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 15:50,-106.6155,35.0419,M,M,60,8.05,M,M,10,M,M,M,M,M,M
          ABQ,8/6/2023 15:52,-106.6155,35.0419,87,23.2,70,8.05,1013,0,10,FEW,M,M,14000,M,M
                                    ABQ,8/6/2023 15:55,-106.6155,35.0419,M,M,40,8.05,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 16:00,-106.6155,35.0419,M,M,70,5.75,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 16:05,-106.6155,35.0419,M,M,50,8.05,M,M,10,M,M,M,M,M,M
                                    ABQ,8/6/2023 16:10,-106.6155,35.0419,M,M,50,4.6,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:15,-106.6155,35.0419,M,M,350,5.75,M,M,10,M,M,M,M,M,M
                                     ABQ,8/6/2023 16:20,-106.6155,35.0419,M,M,0,0,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:25,-106.6155,35.0419,M,M,330,5.75,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:30,-106.6155,35.0419,M,M,350,8.05,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:35,-106.6155,35.0419,M,M,350,9.2,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:40,-106.6155,35.0419,M,M,360,9.2,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:45,-106.6155,35.0419,M,M,10,10.35,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 16:50,-106.6155,35.0419,M,M,350,8.05,M,M,10,M,M,M,M,M,M
ABQ,8/6/2023 16:52,-106.6155,35.0419,90,16.1,350,9.2,1013.1,0,10,FEW,FEW,M,14000,20000,M
                                   ABQ,8/6/2023 16:55,-106.6155,35.0419,M,M,360,9.2,M,M,10,M,M,M,M,M,M
                                   ABQ,8/6/2023 17:00,-106.6155,35.0419,M,M,350,8.05,M,M,10,M,M,M,M,M,M
                                  ABQ,8/6/2023 17:05,-106.6155,35.0419,M,M,330,10.35,M,M,10,M,M,M,M,M,M
