                station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
                       MKC,2023-05-19 20:20,-94.593,39.123,M,M,310.00,2.30,M,0.25,8.0,OVC,M,M,9000.00,M,M
                       MKC,2023-05-19 20:25,-94.593,39.123,M,M,300.00,2.30,M,0.25,8.0,OVC,M,M,9000.00,M,M
                       MKC,2023-05-19 20:30,-94.593,39.123,M,M,270.00,2.30,M,0.25,7.0,OVC,M,M,9000.00,M,M
               MKC,2023-05-19 20:35,-94.593,39.123,M,M,310.00,2.30,M,0.25,7.0,FEW,OVC,M,7500.00,9000.00,M
               MKC,2023-05-19 20:40,-94.593,39.123,M,M,310.00,2.30,M,0.25,7.0,FEW,OVC,M,7500.00,9500.00,M
               MKC,2023-05-19 20:45,-94.593,39.123,M,M,310.00,2.30,M,0.51,8.0,FEW,OVC,M,7500.00,9500.00,M
               MKC,2023-05-19 20:50,-94.593,39.123,M,M,300.00,4.60,M,0.51,8.0,FEW,OVC,M,7500.00,9500.00,M
 MKC,2023-05-19 20:54,-94.593,39.123,58.00,84.00,300.00,4.60,1020.70,0.51,8.0,FEW,OVC,M,7500.00,9500.00,M
                  MKC,2023-05-19 20:55,-94.593,39.123,M,M,300.00,2.30,M,M,8.0,FEW,OVC,M,7500.00,9500.00,M
                         MKC,2023-05-19 21:00,-94.593,39.123,M,M,310.00,4.60,M,M,10.0,OVC,M,M,9500.00,M,M
                 MKC,2023-05-19 21:05,-94.593,39.123,M,M,300.00,5.75,M,M,10.0,FEW,OVC,M,6000.00,9500.00,M
           MKC,2023-05-19 21:10,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,FEW,SCT,OVC,6000.00,7000.00,9500.00
         MKC,2023-05-19 21:15,-94.593,39.123,M,M,300.00,4.60,M,M,10.0,FEW,BKN,OVC,3000.00,7000.00,9500.00
         MKC,2023-05-19 21:20,-94.593,39.123,M,M,310.00,4.60,M,M,10.0,SCT,BKN,OVC,3200.00,5500.00,9500.00
         MKC,2023-05-19 21:25,-94.593,39.123,M,M,310.00,4.60,M,M,10.0,SCT,BKN,OVC,3000.00,4400.00,9500.00
         MKC,2023-05-19 21:30,-94.593,39.123,M,M,330.00,8.05,M,M,10.0,FEW,BKN,OVC,3000.00,4400.00,7000.00
         MKC,2023-05-19 21:35,-94.593,39.123,M,M,360.00,9.20,M,M,10.0,FEW,BKN,OVC,2600.00,3900.00,5500.00
         MKC,2023-05-19 21:40,-94.593,39.123,M,M,340.00,9.20,M,M,10.0,FEW,BKN,BKN,2800.00,3800.00,4800.00
         MKC,2023-05-19 21:45,-94.593,39.123,M,M,350.00,9.20,M,M,10.0,FEW,BKN,OVC,2600.00,3800.00,8000.00
         MKC,2023-05-19 21:50,-94.593,39.123,M,M,350.00,8.05,M,M,10.0,SCT,BKN,OVC,4200.00,5000.00,7000.00
MKC,2023-05-19 21:54,-94.593,39.123,59.00,75.02,360.00,8.05,1020.40,0.0001,10.0,SCT,BKN,OVC,4600.00,7000.,
         MKC,2023-05-19 21:55,-94.593,39.123,M,M,360.00,8.05,M,M,10.0,SCT,BKN,OVC,4600.00,7000.00,9000.00
         MKC,2023-05-19 22:00,-94.593,39.123,M,M,360.00,5.75,M,M,10.0,FEW,BKN,OVC,4500.00,7000.00,9500.00
         MKC,2023-05-19 22:05,-94.593,39.123,M,M,350.00,5.75,M,M,10.0,FEW,BKN,OVC,4500.00,7000.00,9000.00
         MKC,2023-05-19 22:10,-94.593,39.123,M,M,350.00,5.75,M,M,10.0,FEW,BKN,OVC,4900.00,7500.00,9500.00
         MKC,2023-05-19 22:15,-94.593,39.123,M,M,350.00,5.75,M,M,10.0,FEW,SCT,BKN,4200.00,6500.00,7500.00
         MKC,2023-05-19 22:20,-94.593,39.123,M,M,360.00,5.75,M,M,10.0,FEW,SCT,BKN,3800.00,7000.00,9500.00
         MKC,2023-05-19 22:25,-94.593,39.123,M,M,350.00,8.05,M,M,10.0,FEW,SCT,SCT,4000.00,7000.00,9500.00
                 MKC,2023-05-19 22:30,-94.593,39.123,M,M,340.00,5.75,M,M,10.0,FEW,SCT,M,4000.00,9000.00,M
                         MKC,2023-05-19 22:35,-94.593,39.123,M,M,350.00,5.75,M,M,10.0,FEW,M,M,4000.00,M,M
                               MKC,2023-05-19 22:40,-94.593,39.123,M,M,360.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                                MKC,2023-05-19 22:45,-94.593,39.123,M,M,10.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 22:50,-94.593,39.123,M,M,360.00,4.60,M,M,10.0,CLR,M,M,M,M,M
            MKC,2023-05-19 22:54,-94.593,39.123,60.00,69.24,350.00,4.60,1020.20,0.0001,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 22:55,-94.593,39.123,M,M,350.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:00,-94.593,39.123,M,M,360.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:05,-94.593,39.123,M,M,330.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:10,-94.593,39.123,M,M,340.00,4.60,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:15,-94.593,39.123,M,M,320.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:20,-94.593,39.123,M,M,340.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                                 MKC,2023-05-19 23:25,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                                 MKC,2023-05-19 23:30,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                                 MKC,2023-05-19 23:35,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                                 MKC,2023-05-19 23:40,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                                 MKC,2023-05-19 23:45,-94.593,39.123,M,M,0.00,0.00,M,M,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:50,-94.593,39.123,M,M,310.00,2.30,M,M,10.0,CLR,M,M,M,M,M
              MKC,2023-05-19 23:54,-94.593,39.123,60.00,69.24,320.00,3.45,1019.70,0.00,10.0,CLR,M,M,M,M,M
                               MKC,2023-05-19 23:55,-94.593,39.123,M,M,320.00,2.30,M,M,10.0,CLR,M,M,M,M,M
