    station,valid,lon,lat,tmpf,relh,drct,sped,mslp,p01m,vsby,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3
 TUS,2021-04-30 03:53,-110.938,32.1203,74.00,19.73,150.00,9.20,1017.80,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 03:55,-110.938,32.1203,M,M,160.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:00,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 04:05,-110.938,32.1203,M,M,150.00,10.35,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:10,-110.938,32.1203,M,M,150.00,9.20,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:15,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                 TUS,2021-04-30 04:20,-110.938,32.1203,M,M,150.00,10.35,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:25,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:30,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:35,-110.938,32.1203,M,M,160.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:40,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:45,-110.938,32.1203,M,M,170.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:50,-110.938,32.1203,M,M,180.00,5.75,M,M,10.0,CLR,M,M,M,M,M
 TUS,2021-04-30 04:53,-110.938,32.1203,72.00,21.04,170.00,5.75,1018.00,0.00,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 04:55,-110.938,32.1203,M,M,170.00,8.05,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:00,-110.938,32.1203,M,M,160.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:05,-110.938,32.1203,M,M,160.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:10,-110.938,32.1203,M,M,160.00,2.30,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:15,-110.938,32.1203,M,M,150.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:20,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:25,-110.938,32.1203,M,M,140.00,5.75,M,M,10.0,CLR,M,M,M,M,M
                  TUS,2021-04-30 05:30,-110.938,32.1203,M,M,160.00,2.30,M,M,10.0,CLR,M,M,M,M,M
